Date/Time,100m_N Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
2019-03-28 18:30:00,7.337,1006.3,246.1,246.1,244.7,28.6,51.3
2019-03-28 18:40:00,7.717,1006.3,243.3,243.3,237.7,28.3,54.7
2019-03-28 18:50:00,7.886,1006.4,250.3,247.5,241.9,28.1,57.4
2019-03-28 19:00:00,7.964,1006.5,253.1,247.5,239.1,27.7,62.3
2019-03-28 19:10:00,7.307,1006.6,257.3,253.1,240.5,27.4,66.3
2019-03-28 19:20:00,6.883,1006.8,260.2,257.3,243.3,27.1,69.1
2019-03-28 19:30:00,6.629,1006.9,260.2,255.9,241.9,27.0,70.9
2019-03-28 19:40:00,6.577,1007.0,264.4,260.2,246.1,26.9,73.0
2019-03-28 19:50:00,6.469,1007.2,260.2,253.1,243.3,26.8,74.7
2019-03-28 20:00:00,6.425,1007.3,263.0,254.5,241.9,26.6,76.8
2019-03-28 20:10:00,6.964,1007.4,264.4,255.9,239.1,26.5,78.1
2019-03-28 20:20:00,7.712,1007.4,265.8,257.3,241.9,26.5,78.9
2019-03-28 20:30:00,8.297,1007.5,267.2,260.2,239.1,26.4,79.5
2019-03-28 20:40:00,8.655,1007.6,271.4,263.0,244.7,26.4,80.2
2019-03-28 20:50:00,8.427,1007.7,274.2,263.0,236.3,26.3,81.5
2019-03-28 21:00:00,8.067,1007.7,272.8,263.0,237.7,26.2,83.4
2019-03-28 21:10:00,7.876,1007.7,277.0,263.0,243.3,26.0,83.6
2019-03-28 21:20:00,8.469,1007.8,275.6,268.6,251.7,26.0,82.5
2019-03-28 21:30:00,8.516,1007.9,279.8,271.4,257.3,26.2,80.8
2019-03-28 21:40:00,8.094,1007.9,285.5,277.0,261.6,26.3,80.9
2019-03-28 21:50:00,8.339,1008.0,284.1,279.8,263.0,26.2,81.4
2019-03-28 22:00:00,8.332,1008.0,286.9,281.3,265.8,26.2,82.6
2019-03-28 22:10:00,7.891,1008.2,289.7,285.5,277.0,26.0,83.0
2019-03-28 22:20:00,7.2,1008.1,288.3,281.3,274.2,26.0,83.0
2019-03-28 22:30:00,7.062,1008.0,288.3,281.3,272.8,26.0,82.5
2019-03-28 22:40:00,7.097,1008.1,288.3,281.3,272.8,26.0,82.2
2019-03-28 22:50:00,6.795,1008.2,286.9,279.8,274.2,26.0,82.4
2019-03-28 23:00:00,7.126,1008.1,293.9,285.5,279.8,25.9,80.7
2019-03-28 23:10:00,7.437,1008.0,296.7,288.3,278.4,26.3,74.2
2019-03-28 23:20:00,7.516,1007.8,303.8,292.5,278.4,26.8,66.4
2019-03-28 23:30:00,7.2,1007.7,309.4,299.5,282.7,27.3,59.4
2019-03-28 23:40:00,7.013,1007.6,309.4,300.9,289.7,27.7,56.2
2019-03-28 23:50:00,6.837,1007.6,309.4,302.3,291.1,27.7,54.6
2019-03-29 00:00:00,6.727,1007.6,306.6,298.1,282.7,27.6,57.7
2019-03-29 00:10:00,6.717,1007.5,306.6,299.5,286.9,26.9,61.8
2019-03-29 00:20:00,6.807,1007.5,309.4,302.3,291.1,26.8,60.4
2019-03-29 00:30:00,6.788,1007.4,310.8,303.8,296.7,26.9,58.5
2019-03-29 00:40:00,7.028,1007.4,309.4,303.8,300.9,26.9,59.6
2019-03-29 00:50:00,7.079,1007.2,317.8,312.2,308.0,26.6,60.4
2019-03-29 01:00:00,7.268,1007.1,324.8,319.2,310.8,26.5,60.3
2019-03-29 01:10:00,7.545,1006.9,324.8,319.2,310.8,26.4,60.2
2019-03-29 01:20:00,7.829,1006.9,329.1,322.0,315.0,26.4,58.0
2019-03-29 01:30:00,7.922,1006.8,327.7,322.0,319.2,26.4,56.0
2019-03-29 01:40:00,7.719,1006.8,329.1,322.0,320.6,26.8,45.2
2019-03-29 01:50:00,7.545,1006.7,331.9,324.8,322.0,27.6,37.0
2019-03-29 02:00:00,7.04,1006.6,333.3,326.3,323.4,28.0,35.3
2019-03-29 02:10:00,6.572,1006.4,336.1,330.5,327.7,27.7,38.2
2019-03-29 02:20:00,6.727,1006.3,338.9,334.7,333.3,27.0,42.7
2019-03-29 02:30:00,7.214,1006.3,340.3,336.1,341.7,26.3,44.2
2019-03-29 02:40:00,7.016,1006.2,338.9,338.9,344.5,26.3,39.4
2019-03-29 02:50:00,5.575,1006.0,348.8,338.9,338.9,26.8,34.4
2019-03-29 03:00:00,4.685,1006.0,347.3,336.1,338.9,26.6,35.2
2019-03-29 03:10:00,4.06,1005.9,340.3,331.9,331.9,26.4,33.8
2019-03-29 03:20:00,4.651,1005.8,334.7,324.8,322.0,26.4,32.3
2019-03-29 03:30:00,4.987,1005.7,340.3,329.1,320.6,26.4,31.3
2019-03-29 03:40:00,5.222,1005.5,344.5,334.7,320.6,26.8,27.8
2019-03-29 03:50:00,5.364,1005.5,345.9,337.5,320.6,26.8,27.5
2019-03-29 04:00:00,5.518,1005.5,347.3,340.3,326.3,26.6,27.1
2019-03-29 04:10:00,5.026,1005.5,351.6,343.1,334.7,26.5,25.9
2019-03-29 04:20:00,4.609,1005.5,353.0,344.5,336.1,26.6,24.7
2019-03-29 04:30:00,4.173,1005.5,355.8,348.8,340.3,26.6,24.8
2019-03-29 04:40:00,4.112,1005.7,351.6,344.5,334.7,26.6,24.3
2019-03-29 04:50:00,3.68,1005.7,348.8,341.7,334.7,26.5,24.7
2019-03-29 05:00:00,3.553,1005.7,348.8,345.9,336.1,26.3,24.8
2019-03-29 05:10:00,3.112,1005.7,347.3,348.8,353.0,26.2,24.5
2019-03-29 05:20:00,3.286,1005.8,351.6,354.4,355.8,26.3,23.2
2019-03-29 05:30:00,4.222,1006.0,347.3,344.5,338.9,26.5,22.6
2019-03-29 05:40:00,2.908,1006.1,329.1,319.2,312.2,26.8,22.5
2019-03-29 05:50:00,2.193,1006.1,320.6,309.4,310.8,26.9,22.9
2019-03-29 06:00:00,2.541,1006.3,333.3,324.8,316.4,26.8,23.7
2019-03-29 06:10:00,3.109,1006.4,340.3,330.5,319.2,26.4,25.1
2019-03-29 06:20:00,3.815,1006.6,344.5,333.3,316.4,26.0,26.7
2019-03-29 06:30:00,4.033,1006.7,347.3,337.5,316.4,25.9,28.0
2019-03-29 06:40:00,4.817,1006.8,350.2,340.3,324.8,25.8,28.8
2019-03-29 06:50:00,5.104,1006.9,348.8,341.7,327.7,25.7,28.4
2019-03-29 07:00:00,5.124,1007.0,350.2,343.1,333.3,25.9,27.0
2019-03-29 07:10:00,4.175,1007.2,354.4,348.8,340.3,26.0,28.8
2019-03-29 07:20:00,3.945,1007.3,0.0,355.8,351.6,25.9,30.4
2019-03-29 07:30:00,5.362,1007.5,1.4,357.2,353.0,26.4,27.1
2019-03-29 07:40:00,5.58,1007.6,1.4,358.6,357.2,27.4,23.8
2019-03-29 07:50:00,5.928,1007.8,2.8,0.0,0.0,28.2,23.6
2019-03-29 08:00:00,6.121,1008.0,2.8,1.4,2.8,28.7,23.7
2019-03-29 08:10:00,6.805,1008.1,4.2,2.8,8.4,28.7,26.2
2019-03-29 08:20:00,5.92,1008.3,5.6,5.6,7.0,29.0,26.1
2019-03-29 08:30:00,5.227,1008.5,11.3,7.0,9.8,29.7,25.1
2019-03-29 08:40:00,5.264,1008.6,5.6,1.4,7.0,30.2,23.7
2019-03-29 08:50:00,6.589,1008.7,5.6,2.8,2.8,30.3,24.3
2019-03-29 09:00:00,6.136,1008.8,5.6,2.8,1.4,30.3,24.2
2019-03-29 09:10:00,5.001,1009.1,4.2,1.4,1.4,30.7,23.8
2019-03-29 09:20:00,3.244,1009.2,8.4,4.2,7.0,31.4,27.0
2019-03-29 09:30:00,2.107,1009.3,22.5,29.5,50.6,30.8,33.1
2019-03-29 09:40:00,2.759,1009.3,26.7,28.1,59.1,30.8,36.3
2019-03-29 09:50:00,2.315,1009.3,47.8,52.0,75.9,30.4,33.9
2019-03-29 10:00:00,3.026,1009.4,47.8,47.8,57.7,31.5,29.8
2019-03-29 10:10:00,3.046,1009.4,60.5,66.1,81.6,31.3,34.9
2019-03-29 10:20:00,4.45,1009.4,83.0,91.4,102.7,29.9,44.4
2019-03-29 10:30:00,3.955,1009.4,98.4,105.5,115.3,28.3,50.2
2019-03-29 10:40:00,3.791,1009.3,95.6,102.7,111.1,27.9,47.6
2019-03-29 10:50:00,3.798,1009.4,104.1,111.1,115.3,28.0,45.8
2019-03-29 11:00:00,4.151,1009.3,129.4,130.8,133.6,27.6,49.9
2019-03-29 11:10:00,4.619,1009.3,128.0,128.0,132.2,27.9,49.2
2019-03-29 11:20:00,4.715,1009.2,125.2,125.2,128.0,28.2,45.9
2019-03-29 11:30:00,4.685,1009.2,125.2,126.6,129.4,28.5,43.9
2019-03-29 11:40:00,4.71,1009.1,122.3,125.2,126.6,28.7,43.1
2019-03-29 11:50:00,5.207,1008.9,128.0,128.0,128.0,28.5,42.8
2019-03-29 12:00:00,5.712,1008.8,135.0,135.0,135.0,28.6,46.6
2019-03-29 12:10:00,5.56,1008.8,137.8,136.4,135.0,28.5,49.8
2019-03-29 12:20:00,5.501,1008.6,136.4,139.2,137.8,28.2,50.7
2019-03-29 12:30:00,5.513,1008.4,146.3,146.3,144.8,28.1,51.9
2019-03-29 12:40:00,5.359,1008.3,151.9,151.9,153.3,28.2,50.7
2019-03-29 12:50:00,5.087,1008.2,158.9,157.5,157.5,28.1,53.0
2019-03-29 13:00:00,4.724,1008.0,167.3,167.3,167.3,28.2,53.8
2019-03-29 13:10:00,5.009,1007.9,177.2,175.8,175.8,28.1,55.1
2019-03-29 13:20:00,5.222,1007.7,184.2,182.8,187.0,28.0,55.8
2019-03-29 13:30:00,5.305,1007.5,189.8,191.3,194.1,28.0,55.2
2019-03-29 13:40:00,5.315,1007.4,195.5,192.7,196.9,28.0,55.7
2019-03-29 13:50:00,5.148,1007.2,199.7,199.7,202.5,28.5,55.8
2019-03-29 14:00:00,5.05,1007.0,199.7,199.7,205.3,28.1,55.4
2019-03-29 14:10:00,5.222,1006.8,202.5,202.5,205.3,28.3,53.6
2019-03-29 14:20:00,5.354,1006.7,203.9,203.9,206.7,28.3,52.2
2019-03-29 14:30:00,5.582,1006.5,208.1,208.1,213.8,28.2,52.7
2019-03-29 14:40:00,6.053,1006.3,209.5,212.3,216.6,28.0,53.6
2019-03-29 14:50:00,6.217,1006.1,218.0,218.0,219.4,28.0,56.5
2019-03-29 15:00:00,6.224,1005.9,216.6,216.6,216.6,28.2,54.3
2019-03-29 15:10:00,6.844,1005.7,215.2,215.2,213.8,28.0,54.4
2019-03-29 15:20:00,6.452,1005.5,216.6,215.2,215.2,28.0,61.0
2019-03-29 15:30:00,6.386,1005.3,220.8,219.4,218.0,27.6,68.8
2019-03-29 15:40:00,6.205,1005.3,227.8,226.4,225.0,27.4,67.1
2019-03-29 15:50:00,6.599,1005.1,223.6,223.6,223.6,27.5,64.8
2019-03-29 16:00:00,6.852,1005.0,227.8,226.4,226.4,27.6,64.1
2019-03-29 16:10:00,6.847,1005.0,232.0,230.6,229.2,28.0,59.6
2019-03-29 16:20:00,6.844,1004.8,230.6,229.2,226.4,28.2,57.5
2019-03-29 16:30:00,6.854,1004.8,234.8,232.0,229.2,28.2,58.2
2019-03-29 16:40:00,6.263,1004.8,240.5,237.7,232.0,28.2,56.5
2019-03-29 16:50:00,5.817,1004.7,243.3,239.1,234.8,28.3,54.4
2019-03-29 17:00:00,5.607,1004.6,243.3,239.1,234.8,28.5,50.9
2019-03-29 17:10:00,5.798,1004.5,243.3,240.5,241.9,28.5,50.2
2019-03-29 17:20:00,5.729,1004.6,248.9,243.3,243.3,28.7,48.3
2019-03-29 17:30:00,6.097,1004.6,247.5,246.1,244.7,28.7,47.2
2019-03-29 17:40:00,5.822,1004.7,250.3,246.1,246.1,28.8,45.4
2019-03-29 17:50:00,6.719,1004.6,253.1,248.9,248.9,28.8,42.1
2019-03-29 18:00:00,7.119,1004.7,255.9,253.1,251.7,28.8,42.8
2019-03-29 18:10:00,7.454,1004.7,254.5,251.7,248.9,28.8,40.2
2019-03-29 18:20:00,7.621,1004.8,255.9,250.3,246.1,29.1,39.4
2019-03-29 18:30:00,8.244,1004.8,251.7,246.1,240.5,28.7,46.1
2019-03-29 18:40:00,7.834,1004.9,246.1,243.3,243.3,28.2,50.2
2019-03-29 18:50:00,8.697,1005.1,253.1,251.7,250.3,27.9,55.1
2019-03-29 19:00:00,9.28,1005.1,255.9,253.1,251.7,27.7,54.4
2019-03-29 19:10:00,8.947,1005.2,263.0,260.2,258.8,27.9,47.1
2019-03-29 19:20:00,9.069,1005.3,260.2,255.9,251.7,28.1,41.6
2019-03-29 19:30:00,8.824,1005.3,261.6,255.9,250.3,28.3,42.8
2019-03-29 19:40:00,8.768,1005.4,264.4,257.3,251.7,28.0,55.1
2019-03-29 19:50:00,9.523,1005.5,267.2,260.2,254.5,27.6,59.4
2019-03-29 20:00:00,10.207,1005.7,274.2,265.8,261.6,27.5,59.9
2019-03-29 20:10:00,10.628,1005.8,277.0,268.6,264.4,27.9,55.3
2019-03-29 20:20:00,10.814,1006.0,279.8,271.4,267.2,28.0,54.1
2019-03-29 20:30:00,10.579,1006.2,282.7,275.6,271.4,28.2,50.8
2019-03-29 20:40:00,10.608,1006.2,282.7,277.0,272.8,28.2,51.4
2019-03-29 20:50:00,10.116,1006.2,281.3,274.2,270.0,28.2,52.4
2019-03-29 21:00:00,9.613,1006.3,284.1,274.2,267.2,28.2,53.8
2019-03-29 21:10:00,9.42,1006.3,288.3,278.4,271.4,28.0,56.4
2019-03-29 21:20:00,9.746,1006.5,291.1,279.8,271.4,27.9,58.6
2019-03-29 21:30:00,9.305,1006.5,292.5,282.7,271.4,27.6,60.5
2019-03-29 21:40:00,8.746,1006.5,291.1,282.7,274.2,27.5,62.4
2019-03-29 21:50:00,9.096,1006.5,295.3,284.1,275.6,27.4,64.5
2019-03-29 22:00:00,8.915,1006.6,295.3,284.1,275.6,27.4,66.2
2019-03-29 22:10:00,9.846,1006.6,300.9,289.7,281.3,27.4,67.3
2019-03-29 22:20:00,11.165,1006.7,300.9,292.5,281.3,27.5,67.7
2019-03-29 22:30:00,11.197,1006.8,303.8,293.9,285.5,27.4,68.4
2019-03-29 22:40:00,9.976,1006.9,310.8,302.3,293.9,27.4,68.7
2019-03-29 22:50:00,9.155,1006.9,315.0,303.8,295.3,27.4,68.2
2019-03-29 23:00:00,8.819,1006.8,322.0,309.4,298.1,27.4,67.7
2019-03-29 23:10:00,9.388,1006.7,322.0,316.4,299.5,27.4,67.0
2019-03-29 23:20:00,9.052,1006.6,317.8,315.0,306.6,27.5,65.8
2019-03-29 23:30:00,9.238,1006.5,303.8,302.3,303.8,27.7,64.0
2019-03-29 23:40:00,8.623,1006.5,306.6,305.2,305.2,27.7,63.6
2019-03-29 23:50:00,8.155,1006.5,308.0,306.6,300.9,27.9,61.9
2019-03-30 00:00:00,7.251,1006.5,316.4,313.6,305.2,27.6,64.0
2019-03-30 00:10:00,6.989,1006.3,315.0,309.4,293.9,27.4,65.4
2019-03-30 00:20:00,6.999,1006.2,317.8,309.4,286.9,26.8,68.1
2019-03-30 00:30:00,7.266,1006.1,322.0,313.6,292.5,26.4,69.7
2019-03-30 00:40:00,7.082,1006.1,326.3,316.4,296.7,26.2,70.2
2019-03-30 00:50:00,7.075,1006.0,330.5,322.0,299.5,25.9,70.3
2019-03-30 01:00:00,6.91,1006.0,336.1,326.3,299.5,25.9,70.3
2019-03-30 01:10:00,6.8,1005.9,338.9,329.1,305.2,25.8,70.6
2019-03-30 01:20:00,7.548,1005.7,340.3,334.7,315.0,25.7,70.3
2019-03-30 01:30:00,8.547,1005.5,337.5,333.3,319.2,25.7,69.5
2019-03-30 01:40:00,9.109,1005.4,336.1,330.5,322.0,25.7,68.4
2019-03-30 01:50:00,9.087,1005.3,338.9,331.9,319.2,25.8,66.3
2019-03-30 02:00:00,8.891,1005.2,340.3,334.7,322.0,25.8,64.5
2019-03-30 02:10:00,8.962,1005.1,340.3,336.1,326.3,26.2,61.0
2019-03-30 02:20:00,8.484,1005.0,338.9,333.3,326.3,26.4,57.9
2019-03-30 02:30:00,8.077,1005.0,336.1,330.5,324.8,26.6,55.4
2019-03-30 02:40:00,7.957,1004.8,338.9,331.9,329.1,26.8,53.5
2019-03-30 02:50:00,7.538,1004.8,340.3,331.9,326.3,27.0,50.8
2019-03-30 03:00:00,6.717,1004.8,344.5,334.7,327.7,27.3,49.3
2019-03-30 03:10:00,6.325,1004.7,350.2,338.9,329.1,27.1,49.4
2019-03-30 03:20:00,6.038,1004.6,354.4,340.3,329.1,27.1,48.7
2019-03-30 03:30:00,5.526,1004.5,354.4,343.1,330.5,27.1,48.1
2019-03-30 03:40:00,4.139,1004.5,358.6,345.9,331.9,27.0,47.9
2019-03-30 03:50:00,4.153,1004.4,354.4,343.1,331.9,26.9,47.0
2019-03-30 04:00:00,3.641,1004.4,353.0,344.5,331.9,27.0,45.5
2019-03-30 04:10:00,3.247,1004.4,354.4,345.9,331.9,26.9,44.8
2019-03-30 04:20:00,3.675,1004.4,350.2,341.7,327.7,26.8,44.4
2019-03-30 04:30:00,4.134,1004.4,353.0,348.8,333.3,26.6,45.4
2019-03-30 04:40:00,4.043,1004.5,0.0,358.6,340.3,26.5,46.6
2019-03-30 04:50:00,3.428,1004.6,358.6,355.8,341.7,26.4,52.4
2019-03-30 05:00:00,3.051,1004.7,0.0,0.0,12.7,25.9,59.3
2019-03-30 05:10:00,2.217,1004.8,9.8,7.0,102.7,25.7,66.2
2019-03-30 05:20:00,2.364,1004.8,22.5,39.4,132.2,25.7,76.8
2019-03-30 05:30:00,3.068,1004.9,9.8,7.0,64.7,25.3,80.0
2019-03-30 05:40:00,3.114,1005.0,9.8,5.6,43.6,25.2,79.3
2019-03-30 05:50:00,3.668,1005.2,4.2,4.2,1.4,25.3,77.5
2019-03-30 06:00:00,3.428,1005.3,0.0,1.4,0.0,25.5,76.2
2019-03-30 06:10:00,3.565,1005.3,0.0,0.0,7.0,25.4,72.6
2019-03-30 06:20:00,4.104,1005.4,358.6,358.6,0.0,25.9,64.9
2019-03-30 06:30:00,4.609,1005.5,355.8,354.4,353.0,26.2,67.4
2019-03-30 06:40:00,4.815,1005.6,355.8,354.4,355.8,26.2,64.8
2019-03-30 06:50:00,4.825,1005.8,357.2,355.8,0.0,26.3,63.1
2019-03-30 07:00:00,6.442,1005.9,0.0,355.8,354.4,26.2,56.3
2019-03-30 07:10:00,6.763,1006.0,0.0,355.8,351.6,26.9,42.2
2019-03-30 07:20:00,7.013,1006.2,0.0,355.8,351.6,27.7,36.5
2019-03-30 07:30:00,7.587,1006.3,0.0,357.2,354.4,28.2,33.0
2019-03-30 07:40:00,8.827,1006.5,358.6,355.8,351.6,28.3,32.0
2019-03-30 07:50:00,9.653,1006.6,358.6,354.4,351.6,28.2,33.2
2019-03-30 08:00:00,9.613,1006.8,358.6,354.4,351.6,28.1,33.7
2019-03-30 08:10:00,9.126,1007.0,357.2,351.6,350.2,28.5,31.3
2019-03-30 08:20:00,7.925,1007.2,353.0,347.3,343.1,29.1,30.0
2019-03-30 08:30:00,5.982,1007.4,350.2,343.1,333.3,29.7,29.8
2019-03-30 08:40:00,4.778,1007.4,350.2,343.1,331.9,30.5,27.5
2019-03-30 08:50:00,5.05,1007.6,351.6,345.9,337.5,31.4,26.9
2019-03-30 09:00:00,3.494,1007.7,354.4,350.2,344.5,32.0,24.8
2019-03-30 09:10:00,3.83,1007.7,354.4,351.6,351.6,32.7,22.5
2019-03-30 09:20:00,4.592,1007.8,353.0,350.2,347.3,32.9,20.5
2019-03-30 09:30:00,4.972,1007.9,353.0,347.3,347.3,33.4,20.3
2019-03-30 09:40:00,3.788,1007.9,357.2,354.4,354.4,33.6,20.6
2019-03-30 09:50:00,4.844,1008.0,4.2,1.4,1.4,33.8,20.3
2019-03-30 10:00:00,4.705,1008.0,1.4,358.6,357.2,34.0,19.9
2019-03-30 10:10:00,4.342,1008.0,357.2,354.4,353.0,34.2,19.7
2019-03-30 10:20:00,4.271,1008.0,358.6,355.8,353.0,34.6,19.7
2019-03-30 10:30:00,3.732,1008.0,5.6,2.8,358.6,34.8,22.3
2019-03-30 10:40:00,2.475,1008.0,353.0,313.6,278.4,32.4,52.4
2019-03-30 10:50:00,1.448,1008.0,357.2,281.3,195.5,29.6,61.4
2019-03-30 11:00:00,1.347,1008.0,19.7,241.9,180.0,28.7,65.6
2019-03-30 11:10:00,1.465,1008.0,78.8,184.2,182.8,28.2,67.4
2019-03-30 11:20:00,2.46,1007.9,135.0,161.7,180.0,28.0,69.9
2019-03-30 11:30:00,4.095,1007.9,167.3,173.0,181.4,27.7,69.8
2019-03-30 11:40:00,4.884,1007.8,175.8,178.6,181.4,28.0,61.8
2019-03-30 11:50:00,4.614,1007.7,182.8,180.0,181.4,28.0,61.8
2019-03-30 12:00:00,5.146,1007.7,189.8,189.8,191.3,28.0,62.3
2019-03-30 12:10:00,5.112,1007.5,191.3,188.4,188.4,28.0,67.7
2019-03-30 12:20:00,6.062,1007.4,191.3,188.4,187.0,27.7,68.0
2019-03-30 12:30:00,6.464,1007.2,189.8,188.4,187.0,27.7,70.2
2019-03-30 12:40:00,6.009,1007.0,187.0,184.2,184.2,27.6,72.4
2019-03-30 12:50:00,6.663,1006.8,196.9,194.1,194.1,27.6,73.6
2019-03-30 13:00:00,6.393,1006.7,191.3,188.4,188.4,27.4,75.0
2019-03-30 13:10:00,6.606,1006.6,198.3,195.5,191.3,27.3,72.9
2019-03-30 13:20:00,6.952,1006.3,201.1,196.9,192.7,27.6,72.4
2019-03-30 13:30:00,6.952,1006.2,205.3,201.1,195.5,27.9,72.0
2019-03-30 13:40:00,7.535,1006.0,205.3,199.7,194.1,27.6,70.6
2019-03-30 13:50:00,8.42,1006.0,206.7,199.7,194.1,27.5,69.2
2019-03-30 14:00:00,8.06,1005.8,209.5,203.9,199.7,27.9,68.1
2019-03-30 14:10:00,7.175,1005.8,208.1,205.3,202.5,28.0,67.3
2019-03-30 14:20:00,7.815,1005.6,213.8,209.5,208.1,28.6,63.4
2019-03-30 14:30:00,7.295,1005.6,215.2,210.9,208.1,28.3,63.2
2019-03-30 14:40:00,7.945,1005.5,219.4,215.2,212.3,28.3,62.4
2019-03-30 14:50:00,8.516,1005.3,220.8,216.6,212.3,28.2,63.1
2019-03-30 15:00:00,8.44,1005.2,219.4,215.2,212.3,28.3,65.6
2019-03-30 15:10:00,8.574,1005.1,219.4,215.2,209.5,28.2,66.7
2019-03-30 15:20:00,8.915,1005.0,220.8,215.2,210.9,28.2,66.9
2019-03-30 15:30:00,9.091,1004.8,219.4,215.2,213.8,28.3,66.9
2019-03-30 15:40:00,8.827,1004.6,220.8,216.6,212.3,28.3,65.9
2019-03-30 15:50:00,8.305,1004.5,219.4,213.8,208.1,28.2,68.0
2019-03-30 16:00:00,8.275,1004.4,222.2,216.6,210.9,28.2,68.4
2019-03-30 16:10:00,8.435,1004.3,222.2,216.6,212.3,28.5,67.0
2019-03-30 16:20:00,8.187,1004.2,222.2,218.0,210.9,28.5,68.8
2019-03-30 16:30:00,8.07,1004.2,223.6,220.8,212.3,28.3,69.7
2019-03-30 16:40:00,8.606,1004.1,226.4,222.2,215.2,28.2,69.7
2019-03-30 16:50:00,9.03,1004.0,229.2,223.6,215.2,28.0,71.2
2019-03-30 17:00:00,8.832,1004.0,227.8,220.8,215.2,28.0,70.7
2019-03-30 17:10:00,7.954,1004.2,226.4,219.4,216.6,28.0,71.2
2019-03-30 17:20:00,8.648,1004.2,230.6,222.2,216.6,28.0,72.6
2019-03-30 17:30:00,8.067,1004.2,232.0,225.0,220.8,27.5,75.4
2019-03-30 17:40:00,7.503,1004.2,233.4,225.0,218.0,27.4,76.3
2019-03-30 17:50:00,7.538,1004.2,230.6,222.2,216.6,27.4,76.4
2019-03-30 18:00:00,7.959,1004.3,232.0,223.6,218.0,27.4,76.8
2019-03-30 18:10:00,8.449,1004.3,236.3,229.2,222.2,27.1,76.4
2019-03-30 18:20:00,9.224,1004.3,241.9,233.4,225.0,27.1,76.8
2019-03-30 18:30:00,9.93,1004.4,241.9,232.0,225.0,27.1,76.0
2019-03-30 18:40:00,10.14,1004.4,244.7,232.0,225.0,27.0,76.3
2019-03-30 18:50:00,10.211,1004.5,250.3,236.3,225.0,27.0,77.1
2019-03-30 19:00:00,9.533,1004.6,251.7,239.1,226.4,26.9,77.9
2019-03-30 19:10:00,9.653,1004.7,248.9,237.7,225.0,26.8,78.1
2019-03-30 19:20:00,8.962,1004.8,248.9,239.1,226.4,26.9,78.4
2019-03-30 19:30:00,8.244,1004.8,248.9,243.3,230.6,27.0,76.3
2019-03-30 19:40:00,7.712,1004.9,248.9,244.7,233.4,27.3,74.0
2019-03-30 19:50:00,7.535,1005.1,250.3,243.3,230.6,27.5,73.4
2019-03-30 20:00:00,8.067,1005.2,258.8,246.1,232.0,27.1,77.1
2019-03-30 20:10:00,7.942,1005.2,271.4,257.3,239.1,27.0,77.8
2019-03-30 20:20:00,7.736,1005.3,285.5,268.6,243.3,27.0,77.8
2019-03-30 20:30:00,8.4,1005.4,291.1,282.7,254.5,27.0,77.6
2019-03-30 20:40:00,7.702,1005.6,295.3,288.3,258.8,27.0,78.9
2019-03-30 20:50:00,7.646,1005.8,302.3,293.9,282.7,26.9,79.7
2019-03-30 21:00:00,6.829,1005.9,312.2,309.4,305.2,26.8,79.6
2019-03-30 21:10:00,5.415,1006.1,323.4,331.9,330.5,26.8,79.0
2019-03-30 21:20:00,5.406,1006.2,319.2,333.3,343.1,26.6,78.1
2019-03-30 21:30:00,6.016,1006.2,329.1,323.4,358.6,26.8,76.5
2019-03-30 21:40:00,5.153,1006.3,337.5,353.0,15.5,26.9,75.0
2019-03-30 21:50:00,5.141,1006.5,343.1,357.2,11.3,26.9,73.2
2019-03-30 22:00:00,4.974,1006.5,338.9,348.8,16.9,27.1,72.1
2019-03-30 22:10:00,3.874,1006.7,347.3,1.4,16.9,27.0,71.7
2019-03-30 22:20:00,4.327,1006.6,329.1,354.4,25.3,26.8,72.1
2019-03-30 22:30:00,3.673,1006.7,320.6,340.3,9.8,26.6,72.5
2019-03-30 22:40:00,3.242,1006.7,320.6,331.9,4.2,26.8,72.4
2019-03-30 22:50:00,3.225,1006.6,310.8,317.8,333.3,27.0,72.4
2019-03-30 23:00:00,3.168,1006.6,299.5,310.8,340.3,27.1,71.5
2019-03-30 23:10:00,2.644,1006.6,303.8,326.3,12.7,26.9,71.4
2019-03-30 23:20:00,2.369,1006.6,334.7,358.6,40.8,26.6,72.4
2019-03-30 23:30:00,2.499,1006.7,7.0,18.3,22.5,26.4,73.4
2019-03-30 23:40:00,2.575,1006.6,350.2,4.2,25.3,26.3,74.3
2019-03-30 23:50:00,2.516,1006.6,334.7,347.3,5.6,26.4,75.6
2019-03-31 00:00:00,2.058,1006.7,347.3,334.7,302.3,26.4,75.0
2019-03-31 00:10:00,3.043,1006.6,347.3,348.8,315.0,26.5,74.2
2019-03-31 00:20:00,3.301,1006.6,353.0,353.0,296.7,26.4,75.4
2019-03-31 00:30:00,3.499,1006.6,348.8,351.6,284.1,26.2,75.9
2019-03-31 00:40:00,2.73,1006.6,350.2,340.3,253.1,26.0,77.1
2019-03-31 00:50:00,4.014,1006.5,351.6,351.6,351.6,26.0,77.3
2019-03-31 01:00:00,4.729,1006.5,333.3,334.7,340.3,25.9,77.0
2019-03-31 01:10:00,4.742,1006.5,319.2,312.2,310.8,26.0,76.4
2019-03-31 01:20:00,6.234,1006.5,324.8,316.4,308.0,25.9,72.8
2019-03-31 01:30:00,6.381,1006.3,327.7,320.6,303.8,25.7,67.0
