index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
27899,2018-05-13 17:50:00,12.655,0.702,1001.6,230.6,225.0,222.2,29.0,82.3
27900,2018-05-13 18:00:00,12.286,0.725,1001.6,229.2,223.6,220.8,28.8,82.9
27901,2018-05-13 18:10:00,12.419,0.68,1001.6,232.0,226.4,223.6,28.8,82.3
27902,2018-05-13 18:20:00,12.952,0.767,1001.6,230.6,226.4,223.6,28.8,82.4
27903,2018-05-13 18:30:00,13.089,0.739,1001.7,232.0,226.4,225.0,28.7,82.6
27904,2018-05-13 18:40:00,13.107,0.71,1001.6,233.4,229.2,226.4,28.6,83.0
27905,2018-05-13 18:50:00,12.802,1.238,1001.7,239.1,233.4,230.6,28.6,83.3
27906,2018-05-13 19:00:00,13.298,1.035,1001.7,239.1,233.4,232.0,28.5,84.2
27907,2018-05-13 19:10:00,12.414,1.587,1001.7,243.3,236.3,233.4,28.2,85.2
27908,2018-05-13 19:20:00,13.07,1.247,1001.7,244.7,239.1,236.3,28.2,86.1
27909,2018-05-13 19:30:00,12.768,1.173,1001.7,248.9,243.3,240.5,28.1,86.5
27910,2018-05-13 19:40:00,12.657,1.199,1001.8,250.3,244.7,240.5,28.1,87.2
27911,2018-05-13 19:50:00,12.679,1.28,1001.9,250.3,243.3,240.5,28.1,87.6
27912,2018-05-13 20:00:00,12.535,0.939,1001.9,253.1,246.1,243.3,28.1,88.0
27913,2018-05-13 20:10:00,12.584,0.435,1002.0,255.9,248.9,244.7,28.1,88.3
27914,2018-05-13 20:20:00,11.832,0.739,1002.1,258.8,251.7,247.5,28.1,88.1
27915,2018-05-13 20:30:00,10.602,0.64,1002.1,260.2,253.1,248.9,28.1,87.8
27916,2018-05-13 20:40:00,10.15,0.606,1002.1,260.2,253.1,247.5,28.2,85.6
27917,2018-05-13 20:50:00,9.937,0.561,1002.2,257.3,251.7,246.1,28.3,83.6
27918,2018-05-13 21:00:00,10.298,0.615,1002.3,257.3,250.3,244.7,28.5,81.3
27919,2018-05-13 21:10:00,10.381,0.606,1002.5,257.3,251.7,248.9,28.6,79.3
27920,2018-05-13 21:20:00,9.703,0.589,1002.8,258.8,251.7,247.5,28.6,78.9
27921,2018-05-13 21:30:00,9.635,0.552,1002.9,255.9,248.9,244.7,28.6,79.5
27922,2018-05-13 21:40:00,9.556,0.606,1003.1,257.3,250.3,246.1,28.5,80.2
27923,2018-05-13 21:50:00,9.119,0.58,1003.3,263.0,255.9,253.1,28.3,80.1
27924,2018-05-13 22:00:00,8.787,0.68,1003.5,264.4,258.8,255.9,28.3,79.7
27925,2018-05-13 22:10:00,9.048,0.71,1003.5,264.4,258.8,257.3,28.3,77.9
27926,2018-05-13 22:20:00,9.384,0.615,1003.5,263.0,257.3,255.9,28.5,76.3
27927,2018-05-13 22:30:00,9.654,0.702,1003.6,264.4,258.8,255.9,28.5,75.9
27928,2018-05-13 22:40:00,9.723,0.664,1003.7,265.8,260.2,257.3,28.3,75.8
27929,2018-05-13 22:50:00,9.664,0.606,1003.7,268.6,261.6,258.8,28.3,76.0
27930,2018-05-13 23:00:00,9.546,0.68,1003.7,268.6,261.6,258.8,28.2,76.9
27931,2018-05-13 23:10:00,9.362,0.787,1003.8,267.2,260.2,257.3,28.1,78.0
27932,2018-05-13 23:20:00,9.274,0.606,1003.8,270.0,264.4,261.6,28.1,78.9
27933,2018-05-13 23:30:00,9.269,0.71,1003.8,268.6,261.6,258.8,28.1,79.5
27934,2018-05-13 23:40:00,9.286,0.71,1003.9,264.4,258.8,254.5,28.0,80.3
27935,2018-05-13 23:50:00,9.382,0.648,1004.0,265.8,260.2,257.3,28.0,80.8
27936,2018-05-14 00:00:00,9.62,0.648,1003.8,265.8,260.2,257.3,27.9,81.3
27937,2018-05-14 00:10:00,9.581,0.589,1003.8,268.6,263.0,260.2,27.7,82.2
27938,2018-05-14 00:20:00,9.649,0.672,1003.7,268.6,263.0,260.2,27.7,82.8
27939,2018-05-14 00:30:00,9.323,0.899,1003.8,268.6,261.6,257.3,27.6,83.3
27940,2018-05-14 00:40:00,9.728,0.648,1003.6,271.4,265.8,263.0,27.5,83.7
27941,2018-05-14 00:50:00,9.495,0.753,1003.6,277.0,270.0,267.2,27.5,84.1
27942,2018-05-14 01:00:00,9.337,0.787,1003.6,278.4,271.4,268.6,27.4,84.2
27943,2018-05-14 01:10:00,9.6,0.68,1003.5,279.8,272.8,270.0,27.4,84.4
27944,2018-05-14 01:20:00,9.171,0.875,1003.4,279.8,272.8,268.6,27.4,84.5
27945,2018-05-14 01:30:00,8.964,0.881,1003.3,279.8,272.8,268.6,27.4,84.4
27946,2018-05-14 01:40:00,8.856,0.717,1003.0,279.8,274.2,270.0,27.4,84.1
27947,2018-05-14 01:50:00,8.031,0.787,1003.0,278.4,272.8,268.6,27.4,83.9
27948,2018-05-14 02:00:00,8.085,0.922,1002.9,279.8,272.8,268.6,27.4,83.7
27949,2018-05-14 02:10:00,7.761,1.065,1002.9,277.0,270.0,265.8,27.4,83.6
27950,2018-05-14 02:20:00,7.511,0.68,1002.8,277.0,270.0,265.8,27.3,83.6
27951,2018-05-14 02:30:00,7.508,0.695,1002.6,277.0,268.6,263.0,27.3,83.6
27952,2018-05-14 02:40:00,7.268,0.656,1002.6,274.2,267.2,263.0,27.1,83.6
27953,2018-05-14 02:50:00,6.28,0.64,1002.6,270.0,261.6,253.1,27.1,84.0
27954,2018-05-14 03:00:00,6.958,0.606,1002.6,264.4,257.3,250.3,27.0,84.5
27955,2018-05-14 03:10:00,7.746,0.41,1002.6,264.4,257.3,253.1,27.0,84.7
27956,2018-05-14 03:20:00,7.712,0.458,1002.5,264.4,258.8,254.5,27.0,84.7
27957,2018-05-14 03:30:00,7.523,0.481,1002.5,267.2,260.2,257.3,27.0,84.7
27958,2018-05-14 03:40:00,7.268,0.589,1002.3,270.0,263.0,257.3,26.9,85.1
27959,2018-05-14 03:50:00,7.326,0.532,1002.3,270.0,261.6,257.3,26.8,85.4
27960,2018-05-14 04:00:00,7.216,0.615,1002.3,270.0,263.0,257.3,26.6,85.8
27961,2018-05-14 04:10:00,7.906,0.57,1002.3,271.4,265.8,261.6,26.6,86.2
27962,2018-05-14 04:20:00,7.678,0.561,1002.3,267.2,260.2,253.1,26.5,86.5
27963,2018-05-14 04:30:00,7.722,0.57,1002.4,261.6,254.5,250.3,26.5,86.8
27964,2018-05-14 04:40:00,8.296,0.664,1002.4,264.4,257.3,254.5,26.4,87.0
27965,2018-05-14 04:50:00,7.987,0.8,1002.6,261.6,255.9,254.5,26.4,87.3
27966,2018-05-14 05:00:00,8.188,0.64,1002.6,265.8,260.2,258.8,26.4,87.4
27967,2018-05-14 05:10:00,8.147,0.58,1002.7,265.8,260.2,257.3,26.4,87.6
27968,2018-05-14 05:20:00,7.847,0.542,1002.8,272.8,265.8,263.0,26.3,88.0
27969,2018-05-14 05:30:00,7.845,0.522,1002.9,277.0,270.0,267.2,26.2,88.5
27970,2018-05-14 05:40:00,7.339,0.597,1003.0,281.3,274.2,271.4,26.0,88.6
27971,2018-05-14 05:50:00,7.538,0.623,1003.1,282.7,277.0,274.2,26.0,88.9
27972,2018-05-14 06:00:00,7.231,0.542,1003.4,291.1,285.5,285.5,26.0,88.9
27973,2018-05-14 06:10:00,6.97,0.648,1003.5,296.7,292.5,291.1,25.9,88.7
27974,2018-05-14 06:20:00,6.469,0.481,1003.6,295.3,288.3,285.5,25.9,88.6
27975,2018-05-14 06:30:00,6.423,0.355,1003.7,291.1,284.1,278.4,25.9,88.5
27976,2018-05-14 06:40:00,6.469,0.271,1003.8,288.3,279.8,272.8,25.8,88.3
27977,2018-05-14 06:50:00,6.514,0.145,1004.0,291.1,282.7,277.0,25.8,88.0
27978,2018-05-14 07:00:00,6.128,0.205,1004.3,293.9,284.1,278.4,25.9,87.4
27979,2018-05-14 07:10:00,5.416,0.47,1004.5,296.7,285.5,278.4,26.2,86.4
27980,2018-05-14 07:20:00,4.598,0.369,1004.8,299.5,284.1,277.0,26.5,85.0
27981,2018-05-14 07:30:00,3.493,0.561,1005.0,296.7,279.8,268.6,26.9,83.4
27982,2018-05-14 07:40:00,2.708,0.397,1005.3,282.7,268.6,253.1,27.1,81.9
27983,2018-05-14 07:50:00,2.059,0.355,1005.5,265.8,254.5,240.5,27.5,80.9
27984,2018-05-14 08:00:00,1.726,0.29,1005.6,270.0,260.2,250.3,27.7,79.0
27985,2018-05-14 08:10:00,1.276,0.383,1005.7,253.1,253.1,250.3,28.1,76.0
27986,2018-05-14 08:20:00,1.492,0.251,1005.8,291.1,271.4,257.3,28.8,72.9
27987,2018-05-14 08:30:00,1.662,0.597,1005.9,327.7,313.6,300.9,29.4,69.3
27988,2018-05-14 08:40:00,2.443,0.522,1006.1,338.9,327.7,322.0,29.8,67.3
27989,2018-05-14 08:50:00,2.126,0.552,1006.3,2.8,351.6,344.5,30.3,66.3
27990,2018-05-14 09:00:00,1.753,0.522,1006.5,33.8,29.5,23.9,30.8,64.5
27991,2018-05-14 09:10:00,2.73,0.552,1006.7,140.6,136.4,135.0,30.3,69.1
27992,2018-05-14 09:20:00,2.612,0.5565,1006.8,165.9,160.3,154.7,29.1,73.4
27993,2018-05-14 09:30:00,2.494,0.561,1006.9,139.2,135.0,137.8,28.8,73.0
27994,2018-05-14 09:40:00,3.14,0.68,1006.9,133.6,132.2,130.8,29.1,72.4
27995,2018-05-14 09:50:00,3.881,0.47,1006.9,137.8,136.4,135.0,29.1,72.3
27996,2018-05-14 10:00:00,3.955,0.532,1007.0,147.7,142.0,142.0,29.2,72.9
27997,2018-05-14 10:10:00,4.1026,0.5279,1007.0,156.1,147.7,139.2,29.1,73.5
27998,2018-05-14 10:20:00,4.2502,0.5238,1007.0,163.1,158.9,154.7,29.1,73.9
27999,2018-05-14 10:30:00,4.3978,0.5197,1006.9,163.1,156.1,151.9,29.2,73.4
28000,2018-05-14 10:40:00,4.5454,0.5156000000000001,1006.8,168.8,161.7,158.9,29.2,73.9
28001,2018-05-14 10:50:00,4.693,0.5115000000000001,1006.9,171.6,165.9,165.9,29.1,74.2
28002,2018-05-14 11:00:00,4.8406,0.5074,1006.8,178.6,173.0,170.2,29.1,74.7
28003,2018-05-14 11:10:00,4.9882,0.5033,1006.8,182.8,178.6,175.8,29.2,74.2
28004,2018-05-14 11:20:00,5.1358,0.4992,1006.6,181.4,175.8,174.4,29.4,73.0
